id_combi,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
13132041005030_2772,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,7,7,"[-70.56897957334087, -33.388611229517856]","POLYGON((-70.56897957334087 -33.388611229517856, -70.56885797986553 -33.38855001567882, -70.56902391955965 -33.38831805620535, -70.56914551281476 -33.38837926988996, -70.56897957334087 -33.388611229517856))"
13132041005030_3237,307283,V1313210242,EMBAJADOR DOUSSINAGUE,CALLE,6,8,"[-70.56832779655024, -33.388277538921166]","POLYGON((-70.56832779655024 -33.388277538921166, -70.56819279202982 -33.38846789948559, -70.56791565047045 -33.38832958197029, -70.56805065540635 -33.38813922169201, -70.56832779655024 -33.388277538921166))"
13132041005030_3237,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,7,8,"[-70.56863535651728, -33.388435799498055]","POLYGON((-70.56863535651728 -33.388435799498055, -70.56832779655024 -33.388277538921166, -70.56849641118009 -33.38804694114701, -70.56880397060564 -33.38820520132631, -70.56863535651728 -33.388435799498055))"
13132041005030_3237,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,8,8,"[-70.56875873813198, -33.388499252950325]","POLYGON((-70.56875873813198 -33.388499252950325, -70.56863535651728 -33.388435799498055, -70.56880390416939 -33.38820516714976, -70.56892728556669 -33.3882686204426, -70.56875873813198 -33.388499252950325))"
13132041005030_3353,307283,V1313210242,EMBAJADOR DOUSSINAGUE,CALLE,7,10,"[-70.56832779655024, -33.388277538921166]","POLYGON((-70.56832779655024 -33.388277538921166, -70.56819279202982 -33.38846789948559, -70.56791565047045 -33.38832958197029, -70.56805065540635 -33.38813922169201, -70.56832779655024 -33.388277538921166))"
13132041005030_3353,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,8,10,"[-70.56863535651728, -33.388435799498055]","POLYGON((-70.56863535651728 -33.388435799498055, -70.56832779655024 -33.388277538921166, -70.56849641118009 -33.38804694114701, -70.56880397060564 -33.38820520132631, -70.56863535651728 -33.388435799498055))"
13132041005030_3353,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,9,10,"[-70.56885797986553, -33.38855001567882]","POLYGON((-70.56885797986553 -33.38855001567882, -70.56863535651728 -33.388435799498055, -70.56880360881988 -33.38820501543844, -70.56902623177463 -33.38831923133211, -70.56885797986553 -33.38855001567882))"
13132041005030_3353,308911,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,10,10,"[-70.56897957334087, -33.388611229517856]","POLYGON((-70.56897957334087 -33.388611229517856, -70.56885797986553 -33.38855001567882, -70.56902391955965 -33.38831805620535, -70.56914551281476 -33.38837926988996, -70.56897957334087 -33.388611229517856))"
13132041005030_3636,308910,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,3,10,"[-70.56918878564402, -33.388393248333536]","POLYGON((-70.56918878564402 -33.388393248333536, -70.56904037007854 -33.38859853884744, -70.56876463554848 -33.38845825596443, -70.56891305155129 -33.388252965763975, -70.56918878564402 -33.388393248333536))"
13132041005030_3636,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,4,10,"[-70.56930769691036, -33.388227522546856]","POLYGON((-70.56930769691036 -33.388227522546856, -70.56918878564402 -33.388393248333536, -70.56891249484251 -33.38825373871695, -70.56903140646533 -33.38808801318175, -70.56930769691036 -33.388227522546856))"
13132041005030_3636,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,5,10,"[-70.56937117585703, -33.388137194394936]","POLYGON((-70.56937117585703 -33.388137194394936, -70.56930769691036 -33.388227522546856, -70.56902989857402 -33.388090136608874, -70.56909337772002 -33.38799980859171, -70.56937117585703 -33.388137194394936))"
13132041005030_3820,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,1,7,"[-70.56925047645136, -33.38830665291685]","POLYGON((-70.56925047645136 -33.38830665291685, -70.56910921344324 -33.388502985504914, -70.56883312612503 -33.38836319219494, -70.56897438955399 -33.38816685990548, -70.56925047645136 -33.38830665291685))"
13132041005030_3820,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,2,7,"[-70.56937117585703, -33.388137194394936]","POLYGON((-70.56937117585703 -33.388137194394936, -70.56925047645136 -33.38830665291685, -70.56897364846363 -33.38816789511385, -70.5690943482372 -33.38799843684755, -70.56937117585703 -33.388137194394936))"
13132041005030_3924,308910,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,3,9,"[-70.56918878564402, -33.388393248333536]","POLYGON((-70.56918878564402 -33.388393248333536, -70.56904037007854 -33.38859853884744, -70.56876463554848 -33.38845825596443, -70.56891305155129 -33.388252965763975, -70.56918878564402 -33.388393248333536))"
13132041005030_3924,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,4,9,"[-70.56930769691036, -33.388227522546856]","POLYGON((-70.56930769691036 -33.388227522546856, -70.56918878564402 -33.388393248333536, -70.56891249484251 -33.38825373871695, -70.56903140646533 -33.38808801318175, -70.56930769691036 -33.388227522546856))"
13132041005030_3949,308906,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,3,8,"[-70.56913782367273, -33.387975947212766]","POLYGON((-70.56913782367273 -33.387975947212766, -70.56935418853327 -33.38808269885293, -70.5691907033064 -33.38831588137387, -70.56897433804414 -33.38820912946347, -70.56913782367273 -33.387975947212766))"
13132041005030_3949,308906,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,4,8,"[-70.56891698846384, -33.38786620937611]","POLYGON((-70.56891698846384 -33.38786620937611, -70.56913782367273 -33.387975947212766, -70.56897347098378 -33.38820870013577, -70.56875263536838 -33.388098962021665, -70.56891698846384 -33.38786620937611))"
13132041005030_3980,308910,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,2,7,"[-70.56918878564402, -33.388393248333536]","POLYGON((-70.56918878564402 -33.388393248333536, -70.56904037007854 -33.38859853884744, -70.56876463554848 -33.38845825596443, -70.56891305155129 -33.388252965763975, -70.56918878564402 -33.388393248333536))"
13132041005030_3980,308907,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,3,7,"[-70.56925047645136, -33.38830665291685]","POLYGON((-70.56925047645136 -33.38830665291685, -70.56918878564402 -33.388393248333536, -70.56891197128334 -33.38825447100598, -70.56897366227864 -33.38816787571992, -70.56925047645136 -33.38830665291685))"
13132041005030_4143,308904,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,1,6,"[-70.56948829898401, -33.387644493732374]","POLYGON((-70.56948829898401 -33.387644493732374, -70.56928176888987 -33.3875407276308, -70.56944746180223 -33.387308645016205, -70.56965399152134 -33.38741241085595, -70.56948829898401 -33.387644493732374))"
13132041005030_4143,308906,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,5,6,"[-70.56902785310312, -33.38792145156968]","POLYGON((-70.56902785310312 -33.38792145156968, -70.56924421796366 -33.38802820327678, -70.56908073283351 -33.38826138580862, -70.56886436757127 -33.388154633831284, -70.56902785310312 -33.38792145156968))"
13132041005030_4195,308904,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,1,9,"[-70.56981374034449, -33.38751385293683]","POLYGON((-70.56981374034449 -33.38751385293683, -70.56968857059049 -33.38770122910244, -70.56940725378692 -33.387568980021996, -70.56953242397871 -33.38738160412429, -70.56981374034449 -33.38751385293683))"
13132041005030_4195,308905,V1313210591,EMBAJADOR DOUSSINAGUE,PASAJE,2,9,"[-70.56993533381983, -33.38733020897226]","POLYGON((-70.56993533381983 -33.38733020897226, -70.56981374034449 -33.38751385293683, -70.56953183146136 -33.38738249504154, -70.56965342536972 -33.38719885133755, -70.56993533381983 -33.38733020897226))"
